OrderID,OrderDate,ShipDate,CustomerID,Segment,Country,City,State,ProductCategory,SubCategory,ProductName,Sales,Quantity,Discount,Profit,ShippingCost,PaymentMethod
101775,2023-06-24,2023-06-24,2663,Small Business,USA,New York,NY,Electronics,Phones,iPhone 14,931,18,10,1000,0,Credit Card
101778,2023-10-20,2023-10-20,2029,Corporate,USA,Unknown,CA,Furniture,Tables,Gaming Table,3389,19,10,1000,500,Credit Card
101780,2023-06-19,2023-12-21,2798,Undefined,USA,New York,NY,Furniture,Chairs,Unknown,716,14,0,0,5,Bank Transfer
101781,2022-01-10,2022-12-11,2845,Home Office,Canada,Toronto,ON,Electronics,Phones,iPhone 14,2752,11,0,100,100,Undefined
101782,2022-10-03,2022-10-03,2886,Consumer,Spain,Madrid,Undefined,Furniture,Tables,Gaming Table,1147,0,10,0,0,PayPal
101783,2023-03-16,2023-03-16,2105,Corporate,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,3016,20,0,100,100,Cash
101784,2023-03-20,2023-03-20,2857,Undefined,Spain,Madrid,Undefined,Furniture,Tables,Gaming Table,525,17,0,500,500,Credit Card
101785,2022-06-05,2023-09-27,2978,Undefined,Germany,Berlin,Undefined,Electronics,Phones,iPhone 14,187,12,0,0,10,PayPal
101786,2023-12-04,2023-12-04,2319,Undefined,Spain,Madrid,Undefined,Furniture,Chairs,Office Chair,4402,9,10,0,0,Undefined
101787,2022-05-12,2022-12-08,2771,Corporate,Unknown,Unknown,Undefined,Furniture,Tables,Unknown,4548,13,10,100,0,Cash
101790,2022-04-21,2023-05-18,2168,Undefined,USA,Unknown,TX,Home Decor,Lamps,Desk Lamp,292,10,10,100,10,Undefined
101791,2022-09-15,2022-09-15,2665,Consumer,USA,New York,NY,Electronics,Phones,iPhone 14,3160,15,10,-500,5,Cash
101792,2023-10-23,2023-10-23,2026,Small Business,USA,Unknown,FL,Furniture,Chairs,Office Chair,2553,16,25,1000,100,Cash
101793,2023-08-23,2023-08-23,2880,Small Business,Canada,Toronto,ON,Office Supplies,Binders,Unknown,318,1,0,-500,5,Undefined
101794,2023-11-08,2023-11-08,2414,Consumer,France,Paris,Undefined,Office Supplies,Binders,Binder Set,3918,3,0,1000,10,Cash
101795,2022-06-29,2023-02-01,2329,Undefined,Canada,Toronto,ON,Home Decor,Lamps,Unknown,4684,14,5,-500,0,Undefined
101797,2023-02-28,2023-10-17,2351,Consumer,Canada,Toronto,ON,Electronics,Phones,iPhone 14,3663,2,5,-100,10,Cash
101798,2022-01-24,2023-01-18,2021,Undefined,USA,New York,NY,Electronics,Phones,iPhone 14,593,6,10,1000,10,Undefined
101799,2022-02-24,2022-02-24,2854,Home Office,Spain,Madrid,Undefined,Office Supplies,Binders,Binder Set,1663,8,10,0,5,Bank Transfer
101800,2023-04-16,2023-04-16,2246,Home Office,USA,Unknown,TX,Furniture,Tables,Gaming Table,2954,10,25,500,100,PayPal
101806,2023-02-17,2023-02-17,2290,Corporate,France,Paris,Undefined,Electronics,Phones,iPhone 14,2954,14,0,0,5,PayPal
101807,2023-10-17,2023-10-17,2502,Undefined,Unknown,Unknown,Undefined,Furniture,Chairs,Office Chair,2138,17,0,100,5,Undefined
101808,2023-06-20,2023-11-06,2321,Home Office,France,Paris,Undefined,Electronics,Phones,iPhone 14,1734,3,10,500,100,Bank Transfer
101810,2023-04-16,2023-07-08,2693,Undefined,USA,New York,NY,Office Supplies,Binders,Binder Set,3638,20,5,100,0,PayPal
101811,2022-10-30,2022-10-30,2048,Undefined,Germany,Unknown,Undefined,Electronics,Phones,iPhone 14,3590,6,5,100,0,Cash
101814,2023-08-18,2023-08-18,2267,Small Business,USA,Unknown,NY,Furniture,Chairs,Office Chair,3543,10,0,500,10,Credit Card
101815,2022-12-24,2023-04-22,2104,Home Office,USA,Unknown,FL,Office Supplies,Binders,Binder Set,4473,14,25,100,500,Cash
101816,2023-12-09,2023-12-09,2273,Undefined,USA,Unknown,TX,Home Decor,Lamps,Desk Lamp,3633,3,5,0,100,Credit Card
101817,2023-02-20,2023-02-20,2353,Undefined,France,Paris,Undefined,Office Supplies,Binders,Binder Set,3141,17,0,0,10,Undefined
101818,2023-10-04,2023-10-04,2814,Small Business,Spain,Madrid,Undefined,Home Decor,Lamps,Desk Lamp,1619,19,0,0,500,Credit Card
101819,2023-11-20,2023-11-20,2166,Consumer,Spain,Madrid,Undefined,Furniture,Tables,Gaming Table,489,4,50,-100,5,Crypto
101823,2023-01-20,2023-12-25,2463,Home Office,Germany,Berlin,Undefined,Furniture,Chairs,Office Chair,3777,4,0,1000,10,Cash
101825,2023-04-17,2023-04-17,2927,Undefined,France,Paris,Undefined,Electronics,Phones,iPhone 14,2844,8,25,1000,0,Bank Transfer
101826,2022-03-28,2023-05-29,2964,Undefined,Spain,Madrid,Undefined,Home Decor,Lamps,Desk Lamp,2342,19,5,100,500,Cash
101828,2022-11-03,2023-10-06,2973,Undefined,USA,Unknown,TX,Furniture,Tables,Gaming Table,408,20,10,0,500,Undefined
101830,2023-11-21,2023-11-21,2939,Home Office,Spain,Madrid,Undefined,Office Supplies,Binders,Binder Set,171,20,25,1000,5,Crypto
101831,2023-07-06,2023-07-06,2447,Undefined,France,Paris,Undefined,Office Supplies,Binders,Binder Set,1960,6,25,1000,500,Undefined
101832,2023-08-24,2023-08-24,2358,Corporate,Canada,Toronto,ON,Furniture,Tables,Unknown,2100,10,0,-500,0,Cash
101833,2023-10-05,2023-10-05,2273,Home Office,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,3615,8,50,0,0,Cash
101834,2022-07-28,2022-07-28,2436,Home Office,USA,Unknown,TX,Office Supplies,Binders,Binder Set,3028,10,10,0,0,Cash
101835,2023-12-27,2023-12-27,2484,Corporate,France,Paris,Undefined,Furniture,Tables,Gaming Table,2949,20,50,0,500,Undefined
101837,2022-09-11,2023-04-14,2774,Home Office,Canada,Toronto,ON,Home Decor,Lamps,Desk Lamp,2077,8,10,-100,0,Undefined
101838,2023-12-09,2023-12-09,2079,Corporate,Canada,Unknown,Undefined,Home Decor,Lamps,Desk Lamp,1106,13,10,-500,5,Undefined
101839,2022-06-21,2022-07-03,2306,Home Office,France,Unknown,Undefined,Home Decor,Lamps,Desk Lamp,1848,16,10,1000,0,Crypto
101840,2022-11-28,2022-12-24,2561,Corporate,France,Paris,Undefined,Furniture,Tables,Unknown,4755,20,0,0,100,Credit Card
101841,2022-09-03,2022-10-25,2062,Undefined,Canada,Toronto,ON,Furniture,Chairs,Office Chair,941,13,0,-500,0,Cash
101842,2023-08-06,2023-09-08,2522,Home Office,USA,New York,NY,Home Decor,Lamps,Desk Lamp,4096,9,5,-100,10,Credit Card
101843,2023-11-04,2023-11-04,2953,Home Office,Spain,Madrid,Undefined,Office Supplies,Binders,Binder Set,4452,12,10,0,10,PayPal
101844,2022-03-31,2022-05-05,2309,Undefined,Germany,Berlin,Undefined,Furniture,Tables,Gaming Table,4658,0,10,1000,500,Crypto
101846,2023-10-31,2023-10-31,2558,Small Business,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,3436,7,0,100,0,Credit Card
101847,2022-12-08,2023-11-17,2354,Corporate,Spain,Madrid,Undefined,Office Supplies,Binders,Binder Set,2626,9,10,0,500,Undefined
101848,2022-04-21,2022-04-21,2093,Consumer,Canada,Toronto,ON,Toys,Unknown,Unknown,401,19,0,-100,10,Bank Transfer
101850,2023-11-17,2023-11-17,2308,Small Business,USA,Unknown,NY,Home Decor,Lamps,Desk Lamp,265,4,10,500,0,Cash
101852,2022-12-19,2022-12-19,2645,Small Business,USA,Unknown,CA,Office Supplies,Binders,Binder Set,1265,2,0,100,0,Undefined
101854,2022-12-24,2023-01-22,2237,Corporate,Canada,Unknown,BC,Home Decor,Lamps,Desk Lamp,890,18,10,0,500,Undefined
101855,2023-08-23,2023-08-23,2524,Home Office,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,1259,14,10,1000,500,Undefined
101856,2023-09-03,2023-09-03,2560,Home Office,USA,Unknown,TX,Furniture,Tables,Gaming Table,4939,11,25,0,0,Crypto
101857,2023-12-10,2023-12-10,2998,Home Office,Germany,Berlin,Undefined,Furniture,Tables,Gaming Table,2360,1,10,1000,100,Bank Transfer
101858,2022-08-30,2022-08-30,2828,Consumer,USA,New York,NY,Office Supplies,Binders,Binder Set,4990,17,10,-100,5,Bank Transfer
101859,2023-09-09,2023-09-09,2815,Corporate,France,Paris,Undefined,Furniture,Tables,Gaming Table,4711,3,50,0,10,Crypto
101860,2022-07-31,2023-11-10,2662,Consumer,USA,Unknown,FL,Furniture,Chairs,Office Chair,2835,15,10,1000,0,Undefined
101861,2023-05-17,2023-05-17,2638,Corporate,USA,New York,NY,Office Supplies,Binders,Binder Set,4223,10,10,0,5,Crypto
101863,2022-10-24,2023-02-11,2566,Undefined,USA,New York,NY,Furniture,Chairs,Office Chair,1577,15,0,500,100,Cash
101865,2022-11-11,2022-11-11,2176,Corporate,Spain,Madrid,Undefined,Office Supplies,Binders,Binder Set,4149,7,50,-100,500,PayPal
101867,2022-06-30,2022-06-30,2131,Undefined,Canada,Toronto,ON,Furniture,Tables,Gaming Table,-30,-2,0,1000,500,Crypto
101869,2022-01-27,2023-01-06,2008,Small Business,Spain,Madrid,Undefined,Books,Unknown,Unknown,3160,1,0,100,100,Crypto
101872,2022-08-30,2023-08-14,2413,Home Office,Spain,Madrid,Undefined,Furniture,Tables,Gaming Table,3609,9,50,0,0,Bank Transfer
101873,2023-12-10,2023-12-10,2866,Consumer,Canada,Unknown,ON,Office Supplies,Binders,Binder Set,2363,11,10,-500,10,Credit Card
101874,2022-01-08,2023-12-23,2486,Small Business,USA,New York,NY,Furniture,Chairs,Office Chair,4734,0,50,500,100,Undefined
101875,2023-09-08,2023-09-08,2819,Small Business,USA,Unknown,TX,Furniture,Chairs,Office Chair,2214,1,0,1000,10,Undefined
101876,2022-01-02,2022-07-22,2469,Undefined,Germany,Berlin,Undefined,Electronics,Phones,iPhone 14,819,14,10,0,500,Crypto
101877,2023-02-13,2023-02-13,2999,Undefined,Germany,Berlin,Undefined,Office Supplies,Binders,Unknown,1662,13,50,0,0,PayPal
101878,2022-07-23,2022-08-26,2393,Small Business,Germany,Berlin,Undefined,Electronics,Phones,iPhone 14,4443,4,10,0,0,Undefined
101879,2022-06-27,2022-11-08,2069,Consumer,Spain,Madrid,Undefined,Office Supplies,Binders,Unknown,4499,3,10,1000,0,PayPal
101880,2023-04-29,2023-04-29,2571,Small Business,Germany,Berlin,Undefined,Furniture,Tables,Gaming Table,-125,-4,10,500,5,Undefined
101881,2022-10-09,2022-11-27,2062,Undefined,Canada,Toronto,ON,Furniture,Tables,Gaming Table,3762,5,10,100,0,Crypto
101884,2022-09-11,2022-09-11,2054,Home Office,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,512,19,5,500,500,Bank Transfer
101885,2023-04-23,2023-04-23,2837,Undefined,USA,Unknown,NY,Electronics,Phones,iPhone 14,1877,18,10,0,10,Undefined
101887,2023-12-18,2023-12-18,2394,Undefined,Germany,Berlin,Undefined,Furniture,Tables,Gaming Table,1523,16,25,0,0,PayPal
101888,2022-09-26,2023-12-06,2711,Undefined,Germany,Berlin,Undefined,Electronics,Phones,iPhone 14,4282,13,10,0,5,Crypto
101889,2023-03-24,2023-03-24,2705,Corporate,Germany,Berlin,Undefined,Furniture,Tables,Gaming Table,3541,14,25,0,10,Credit Card
101890,2022-11-15,2022-11-15,2523,Consumer,Spain,Madrid,Undefined,Office Supplies,Binders,Binder Set,375,12,0,-500,0,Undefined
101891,2023-09-30,2023-09-30,2184,Consumer,USA,New York,NY,Office Supplies,Binders,Binder Set,4143,9,25,0,100,Crypto
101892,2023-12-10,2023-12-10,2301,Small Business,Canada,Toronto,ON,Furniture,Chairs,Office Chair,3538,19,5,-100,0,Undefined
101893,2023-03-15,2023-03-15,2313,Small Business,Canada,Unknown,ON,Books,Unknown,Unknown,-33,-2,10,500,0,PayPal
101894,2022-03-25,2022-03-25,2827,Small Business,USA,New York,NY,Home Decor,Unknown,Unknown,2731,5,10,0,0,Bank Transfer
101895,2023-07-30,2023-07-30,2179,Small Business,USA,New York,NY,Furniture,Chairs,Office Chair,218,2,5,-100,0,Undefined
101897,2023-08-05,2023-08-05,2806,Undefined,USA,New York,NY,Electronics,Phones,iPhone 14,1636,6,25,1000,10,Credit Card
101898,2023-12-16,2023-12-16,2277,Undefined,France,Paris,Undefined,Office Supplies,Binders,Unknown,575,3,10,-100,500,Undefined
101899,2023-02-13,2023-02-13,2020,Undefined,France,Paris,Undefined,Furniture,Tables,Gaming Table,424,8,5,100,100,Crypto
101900,2022-02-06,2023-08-26,2919,Undefined,France,Paris,Undefined,Office Supplies,Binders,Binder Set,2490,10,10,500,0,Undefined
101901,2023-11-07,2023-11-07,2246,Small Business,Germany,Berlin,Undefined,Furniture,Tables,Gaming Table,3397,15,10,500,10,Cash
101902,2022-03-07,2023-05-31,2377,Corporate,Spain,Madrid,Undefined,Furniture,Tables,Gaming Table,3671,8,10,1000,5,PayPal
101903,2023-03-18,2023-06-16,2255,Home Office,USA,Unknown,CA,Electronics,Phones,Unknown,4746,11,25,0,0,Bank Transfer
101904,2022-04-09,2023-03-17,2083,Consumer,Spain,Madrid,Undefined,Home Decor,Lamps,Desk Lamp,4778,4,10,500,500,Cash
101905,2023-02-17,2023-02-17,2923,Consumer,Canada,Toronto,ON,Home Decor,Lamps,Unknown,3110,13,10,100,100,Undefined
101906,2022-04-21,2022-09-13,2151,Home Office,Canada,Unknown,ON,Furniture,Chairs,Office Chair,144,10,25,0,5,PayPal
101907,2023-05-08,2023-05-30,2408,Home Office,Germany,Berlin,Undefined,Office Supplies,Unknown,Unknown,1289,13,10,500,500,Credit Card
101909,2022-07-15,2023-03-30,2607,Undefined,France,Unknown,Undefined,Electronics,Phones,iPhone 14,-124,-3,10,1000,5,Bank Transfer
101910,2022-05-12,2023-08-04,2511,Corporate,USA,New York,NY,Furniture,Chairs,Office Chair,3523,0,10,500,5,Bank Transfer
101911,2023-05-21,2023-05-21,2137,Home Office,France,Paris,Undefined,Electronics,Phones,iPhone 14,4617,13,10,0,100,Crypto
101912,2023-11-26,2023-11-26,2638,Consumer,USA,New York,NY,Office Supplies,Binders,Binder Set,2647,7,10,1000,0,Undefined
101913,2022-05-24,2023-02-04,2745,Home Office,USA,Unknown,CA,Furniture,Tables,Gaming Table,2576,7,10,100,5,Cash
101915,2022-11-10,2023-08-23,2611,Home Office,USA,New York,NY,Furniture,Tables,Gaming Table,194,20,0,1000,0,PayPal
101917,2022-04-19,2022-04-19,2017,Consumer,USA,Unknown,CA,Office Supplies,Binders,Binder Set,2875,9,10,0,0,Cash
101918,2023-08-12,2023-08-12,2457,Corporate,Canada,Toronto,ON,Home Decor,Lamps,Desk Lamp,3430,9,0,500,0,Credit Card
101919,2023-04-05,2023-04-05,2148,Small Business,Canada,Unknown,ON,Furniture,Tables,Gaming Table,1712,5,10,0,10,Bank Transfer
101920,2023-09-03,2023-09-03,2723,Small Business,USA,New York,NY,Home Decor,Lamps,Desk Lamp,1473,7,10,0,100,Bank Transfer
101921,2022-05-27,2023-04-05,2310,Consumer,Canada,Toronto,ON,Furniture,Chairs,Office Chair,787,18,5,1000,100,Credit Card
101922,2022-02-01,2022-02-01,2895,Consumer,France,Paris,Undefined,Office Supplies,Binders,Binder Set,619,8,10,0,0,Cash
101924,2022-02-18,2023-12-25,2125,Consumer,Germany,Unknown,Undefined,Office Supplies,Binders,Binder Set,1117,14,10,-500,0,PayPal
101925,2023-05-21,2023-05-21,2986,Small Business,Spain,Madrid,Undefined,Electronics,Phones,iPhone 14,1719,11,5,0,100,Undefined
101927,2022-10-07,2022-10-07,2975,Undefined,Spain,Madrid,Undefined,Furniture,Chairs,Office Chair,1504,15,10,100,500,Cash
101929,2023-03-18,2023-03-18,2740,Small Business,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,3065,13,0,0,0,Bank Transfer
101930,2022-08-27,2022-08-27,2517,Home Office,France,Paris,Undefined,Furniture,Chairs,Office Chair,4940,15,10,500,100,PayPal
101931,2022-07-07,2022-07-07,2385,Home Office,USA,New York,NY,Furniture,Tables,Unknown,734,14,10,500,0,Crypto
101932,2023-02-09,2023-02-09,2634,Corporate,Spain,Madrid,Undefined,Electronics,Phones,iPhone 14,2193,5,10,500,0,Undefined
101933,2023-02-19,2023-12-16,2759,Home Office,USA,New York,NY,Furniture,Chairs,Unknown,4506,3,50,-500,5,Undefined
101934,2023-05-23,2023-05-23,2207,Home Office,USA,New York,NY,Office Supplies,Binders,Binder Set,4744,13,0,1000,5,Cash
101935,2022-07-08,2022-12-09,2230,Small Business,France,Paris,Undefined,Furniture,Tables,Gaming Table,1439,2,0,1000,5,Bank Transfer
101937,2023-04-24,2023-04-24,2775,Home Office,Canada,Toronto,ON,Electronics,Phones,iPhone 14,3112,2,10,1000,0,Bank Transfer
101939,2022-03-07,2022-11-01,2323,Undefined,USA,Unknown,TX,Toys,Unknown,Unknown,3442,14,0,100,10,Crypto
101940,2023-04-21,2023-04-21,2043,Undefined,Germany,Berlin,Undefined,Furniture,Unknown,Unknown,4868,15,0,0,0,Cash
101941,2022-03-06,2022-04-14,2596,Small Business,France,Paris,Undefined,Electronics,Unknown,Unknown,2397,2,0,-100,100,Cash
101942,2023-05-30,2023-05-30,2732,Corporate,Spain,Madrid,Undefined,Furniture,Chairs,Office Chair,382,15,0,500,10,Bank Transfer
101943,2022-01-03,2023-06-06,2351,Consumer,Germany,Berlin,Undefined,Home Decor,Lamps,Unknown,2850,2,10,0,0,Undefined
101944,2023-12-17,2023-12-17,2330,Small Business,USA,Unknown,TX,Home Decor,Lamps,Desk Lamp,3110,17,0,-100,500,Undefined
101946,2022-10-31,2023-03-03,2359,Corporate,USA,Unknown,FL,Office Supplies,Binders,Binder Set,3897,3,0,1000,5,Cash
101947,2023-10-06,2023-10-06,2273,Small Business,France,Paris,Undefined,Electronics,Phones,Unknown,2632,4,10,-500,10,Bank Transfer
101948,2022-03-13,2022-11-25,2772,Consumer,USA,Unknown,NY,Office Supplies,Binders,Binder Set,3347,17,0,500,5,PayPal
101949,2023-05-15,2023-05-15,2446,Consumer,Canada,Toronto,ON,Electronics,Phones,iPhone 14,718,14,10,500,0,Cash
101952,2022-09-17,2023-07-02,2057,Undefined,Germany,Berlin,Undefined,Electronics,Phones,iPhone 14,4588,8,0,100,10,Credit Card
101953,2023-01-12,2023-01-12,2035,Undefined,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,4814,12,0,-500,0,Undefined
101954,2022-04-24,2023-03-20,2495,Undefined,Canada,Unknown,BC,Furniture,Chairs,Office Chair,2287,5,10,1000,100,PayPal
101958,2022-11-04,2022-11-04,2418,Small Business,Spain,Madrid,Undefined,Office Supplies,Binders,Binder Set,-69,-3,5,0,100,Undefined
101959,2022-10-14,2022-11-29,2605,Home Office,Canada,Unknown,ON,Furniture,Tables,Gaming Table,2427,5,0,500,500,PayPal
101960,2023-10-14,2023-10-14,2907,Consumer,USA,Unknown,TX,Home Decor,Lamps,Desk Lamp,1799,9,10,0,0,Cash
101961,2022-04-01,2022-09-03,2647,Undefined,France,Paris,Undefined,Furniture,Tables,Gaming Table,2886,17,0,-100,100,Undefined
101962,2023-11-19,2023-11-19,2149,Undefined,France,Paris,Undefined,Electronics,Phones,Unknown,404,2,10,100,0,Crypto
101963,2022-03-05,2023-10-10,2776,Small Business,USA,Unknown,CA,Furniture,Tables,Unknown,1424,17,10,500,0,Cash
101964,2023-06-13,2023-06-13,2995,Undefined,USA,New York,NY,Home Decor,Lamps,Desk Lamp,2385,17,25,-500,10,Credit Card
101965,2022-08-01,2023-04-08,2548,Undefined,Canada,Toronto,ON,Furniture,Tables,Gaming Table,907,4,10,0,5,Undefined
101966,2023-10-12,2023-10-12,2730,Undefined,Germany,Berlin,Undefined,Home Decor,Lamps,Desk Lamp,1185,10,10,-100,5,Undefined
101968,2023-06-15,2023-06-15,2296,Undefined,Canada,Unknown,ON,Books,Unknown,Unknown,2455,8,0,-500,500,Bank Transfer
101969,2023-07-12,2023-07-12,2917,Consumer,Canada,Toronto,ON,Electronics,Phones,iPhone 14,848,6,50,0,100,PayPal
101970,2022-06-10,2023-09-15,2857,Small Business,Spain,Unknown,Undefined,Office Supplies,Binders,Binder Set,2310,15,25,-500,500,Undefined
101972,2023-07-17,2023-07-17,2472,Corporate,USA,Unknown,NY,Furniture,Chairs,Office Chair,228,12,25,0,500,Undefined
101975,2022-03-13,2023-02-07,2261,Undefined,USA,Unknown,NY,Office Supplies,Binders,Binder Set,3373,19,50,0,100,Cash
101976,2023-10-14,2023-10-14,2971,Undefined,USA,New York,NY,Home Decor,Lamps,Desk Lamp,1998,5,10,0,500,Undefined
101977,2023-07-08,2023-07-08,2800,Corporate,Germany,Berlin,Undefined,Home Decor,Lamps,Desk Lamp,4427,8,50,0,5,Undefined
101978,2022-10-03,2022-10-03,2984,Corporate,Germany,Berlin,Undefined,Home Decor,Lamps,Desk Lamp,859,0,0,500,0,Credit Card
101979,2022-03-26,2023-07-30,2579,Small Business,France,Paris,Undefined,Furniture,Tables,Gaming Table,4616,4,50,500,100,Credit Card
101980,2022-07-04,2022-11-18,2890,Small Business,Canada,Toronto,ON,Furniture,Tables,Gaming Table,2562,6,0,-500,0,Cash
101981,2023-04-21,2023-04-21,2285,Undefined,Canada,Unknown,BC,Furniture,Tables,Gaming Table,3791,3,10,500,0,PayPal
101982,2022-10-01,2022-10-01,2791,Small Business,Canada,Toronto,ON,Furniture,Tables,Gaming Table,1744,9,10,1000,100,Undefined
101983,2022-07-10,2022-10-01,2020,Consumer,France,Paris,Undefined,Furniture,Tables,Gaming Table,714,5,0,-100,100,Cash
101984,2023-08-26,2023-08-26,2811,Small Business,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,3117,0,10,100,10,PayPal
101985,2022-10-31,2022-10-31,2217,Undefined,Canada,Toronto,ON,Office Supplies,Binders,Binder Set,4450,3,10,0,500,PayPal
101987,2023-02-11,2023-02-11,2282,Undefined,Spain,Madrid,Undefined,Furniture,Tables,Gaming Table,5,5,25,-100,10,PayPal
101988,2023-11-16,2023-11-16,2079,Undefined,France,Paris,Undefined,Office Supplies,Binders,Binder Set,4459,11,50,-100,10,Cash
101989,2023-07-03,2023-09-09,2489,Undefined,Germany,Berlin,Undefined,Furniture,Chairs,Office Chair,2278,20,50,100,0,Undefined
101992,2022-10-07,2022-10-07,2322,Home Office,Canada,Toronto,ON,Furniture,Tables,Gaming Table,2228,8,10,0,0,Cash
101993,2023-06-01,2023-06-01,2507,Small Business,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,4936,13,0,0,0,PayPal
101995,2023-09-25,2023-09-25,2822,Undefined,USA,New York,NY,Electronics,Phones,iPhone 14,4289,15,0,-100,0,Crypto
101996,2022-06-26,2022-06-26,2087,Undefined,USA,New York,NY,Furniture,Chairs,Office Chair,4557,4,10,1000,0,Crypto
101997,2022-09-25,2022-11-15,2880,Undefined,USA,Unknown,NY,Furniture,Chairs,Office Chair,2376,1,10,1000,0,Undefined
101998,2023-08-29,2023-08-29,2816,Undefined,USA,New York,NY,Furniture,Tables,Gaming Table,3186,11,25,100,0,PayPal
101999,2022-08-03,2022-08-03,2958,Undefined,Canada,Toronto,ON,Furniture,Chairs,Office Chair,65,18,10,-100,0,Bank Transfer
102001,2022-01-08,2023-12-17,2099,Undefined,USA,New York,NY,Home Decor,Lamps,Desk Lamp,4988,4,5,500,100,Undefined
102002,2023-07-09,2023-12-13,2951,Corporate,USA,Unknown,FL,Office Supplies,Binders,Binder Set,1061,13,10,-100,500,Bank Transfer
102003,2023-07-27,2023-10-17,2989,Home Office,Canada,Toronto,ON,Office Supplies,Binders,Unknown,2317,2,10,100,100,Credit Card
102004,2022-11-21,2023-12-08,2478,Home Office,France,Paris,Undefined,Furniture,Tables,Gaming Table,2022,14,10,0,100,Cash
102006,2022-09-01,2022-09-01,2776,Small Business,USA,New York,NY,Office Supplies,Binders,Binder Set,957,18,0,0,0,Undefined
